,portfolio_annualized_return,portfolio_annualized_volatility,portfolio_sharpe_ratio,portfolio_sortino_ratio,portfolio_max_drawdown,benchmark_annualized_return,benchmark_annualized_volatility,benchmark_sharpe_ratio,benchmark_sortino_ratio,benchmark_max_drawdown,rsi_window,stock_combination
265,0.033161649051180575,0.20060116466522163,0.06561103009120475,0.06696361942695428,0.4237669575699915,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'META', 'GOOGL', 'MSFT', 'AAPL', 'NVDA')"
223,0.033165818633502875,0.20437266354150543,0.06442064415737807,0.06594203926404205,0.4211022081076921,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'META', 'GOOGL', 'GOOG', 'AMZN', 'NVDA')"
478,0.03079383281899073,0.16950764868070226,0.06367755616339667,0.06499395101697637,0.3651446899962506,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'META', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
533,0.03106618422348273,0.17817397685225803,0.06210886920180726,0.06341284827766523,0.31266881627321014,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
256,0.030410873213051692,0.17043184451991383,0.06108525811228459,0.06161565050585272,0.3766961085837704,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'META', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
280,0.030022380537838345,0.170531678833943,0.05877137084657298,0.059252759936265734,0.3796747203074121,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'META', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
277,0.03149725411646265,0.20388346245937175,0.05639130304035192,0.05696031258092142,0.43277216583416994,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'META', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
328,0.029259364341835514,0.16436924396151353,0.05633270628173943,0.058020875602327715,0.4259928266664833,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
381,0.030071994356667187,0.17970378529578948,0.056047758482598735,0.05704707744253622,0.30008174391730236,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'TSLA', 'META', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
253,0.031224603765150016,0.2040245217437506,0.05501595430400186,0.05557585979555767,0.43102388309058576,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'META', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
235,0.030867920411718597,0.19928051896460733,0.05453578938967318,0.05540149880973622,0.43583645169236,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'META', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
334,0.028868258287631843,0.16453156678308023,0.05390004156055857,0.05556177839424035,0.42515269494551816,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
165,0.02990378019311768,0.184639900065152,0.053638353300792696,0.05426754783995637,0.3113428983703565,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
91,0.03118860635938958,0.20928337583215062,0.05346151511032134,0.05477424682730257,0.4165035680039057,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOG', 'AAPL', 'NVDA')"
363,0.02968064423035699,0.1813683738817372,0.053375591472575784,0.054499280164315114,0.27706677502664534,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'TSLA', 'META', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
109,0.031544626805661835,0.21850443595929858,0.052834747976522926,0.05399161730185727,0.4114142818497532,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'AMZN', 'AAPL', 'NVDA')"
508,0.029541506898496772,0.1815453729409152,0.05255714725156945,0.05342507021018865,0.3673350764877643,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'AMZN', 'MSFT')"
55,0.03091546651566368,0.20944950788078556,0.05211502584134284,0.05327712277809576,0.41461829750124407,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'AAPL', 'NVDA')"
405,0.02921465192649575,0.18011915633498096,0.05115864472160072,0.052139356171133626,0.3000883450490336,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'TSLA', 'META', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
147,0.02951204664719187,0.18654462477788378,0.050990730279780176,0.05157624772273356,0.299848511155321,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
189,0.02904559646247007,0.18512682972375838,0.04886161814561229,0.049475816348219515,0.3113490725166145,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'TSLA', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
340,0.02896588549186041,0.1898736729385608,0.047220266786336326,0.04767369076378754,0.44441386606579536,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'TSLA', 'META', 'GOOGL', 'GOOG', 'AMZN', 'MSFT')"
598,0.0283841402007603,0.1805706295014209,0.04643136164452661,0.04620779637653135,0.3104575827111112,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'AAPL')"
617,0.02751304896289941,0.1671646921373772,0.04494399425403261,0.04558377069245936,0.2801096476432649,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('AVGO', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
519,0.026962971454006945,0.15978891898902042,0.04357605957948431,0.04485881823831234,0.3473019522514449,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'AMZN', 'NVDA')"
115,0.02922484667816505,0.2125896868322968,0.04339272904354081,0.04423875417566361,0.42665735556825973,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'MSFT', 'AAPL', 'NVDA')"
73,0.0292291126772819,0.2130215340584684,0.043324787412096874,0.04415320480938258,0.42394758810305183,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOG', 'AMZN', 'NVDA')"
37,0.02895284117021446,0.21318424581448311,0.04199579164965778,0.04272867680866927,0.4220993678516081,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'AMZN', 'NVDA')"
19,0.028591410333212552,0.2075448756968747,0.04139543462282613,0.04241026238412711,0.42711815115741186,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'NVDA')"
430,0.027804621031062515,0.18982647186910184,0.04111450291529586,0.041612192760674724,0.4021361755969382,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'AAPL')"
103,0.027242706433611596,0.21626524210887435,0.03348992359098279,0.03400888796650615,0.4340744787030285,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'AMZN', 'MSFT', 'NVDA')"
313,0.026928762502436365,0.208882858206852,0.03317056536814987,0.03393163388481683,0.4179636213475513,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
85,0.026877653053156703,0.20746419486990192,0.033151036290717965,0.03368035548719814,0.4389728865550573,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOG', 'MSFT', 'NVDA')"
49,0.02659756792164103,0.20761845842169366,0.03177736686706687,0.032305301655468716,0.4372196817812581,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'MSFT', 'NVDA')"
261,0.024766185810544572,0.16195487572936287,0.029429097389504826,0.029132137408415134,0.2687849269647926,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'GOOGL', 'AMZN', 'AAPL', 'NVDA')"
435,0.025340448364182144,0.18817175890912735,0.028380711298772385,0.028874149971374486,0.29519653962208964,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
243,0.024362527674854917,0.16343338528920942,0.02669300196612246,0.02642261155997632,0.2509679330993919,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'GOOGL', 'GOOG', 'AAPL', 'NVDA')"
4,0.025046930967791425,0.19869439419515766,0.02540046984332295,0.025887486243049755,0.4681754609712489,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'AMZN')"
549,0.02391923979788224,0.1554551023423885,0.02521139376467779,0.02615948692262774,0.33420982352653683,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('AVGO', 'TSLA', 'META', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
331,0.025198224493018673,0.20844491108781027,0.02493812137648613,0.025375438833674786,0.43022829218383324,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
640,0.0240601825888056,0.16361588885759681,0.02481533191644598,0.025334134484000785,0.4099884805540019,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('AVGO', 'META', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
285,0.023881835692398434,0.1623925355186296,0.02390402785448911,0.02364354254267589,0.2687908582208229,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
325,0.02491537798603649,0.20859118908290564,0.02356464818886884,0.023967092278594924,0.4283817577148817,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
531,0.023513575391190367,0.15517533455235763,0.02264261521540237,0.02334149334106557,0.27991330239542456,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
319,0.02454532630687689,0.20362253902008487,0.022322314262217063,0.022782507036396022,0.4334438273624274,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'GOOGL', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
472,0.023465825711709742,0.17426697803324098,0.019888023255034838,0.020071567023541955,0.41407029693330194,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'META', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
130,0.02385871729015876,0.198337618807197,0.01945529705037852,0.019528797227142555,0.4284623770212,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'AAPL')"
573,0.023030487005147426,0.15578039535166746,0.01945358399114493,0.020107222048552798,0.3342174103552179,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('AVGO', 'TSLA', 'META', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
670,0.022865068421765722,0.15090232737224474,0.018986244093493615,0.020243738897382537,0.4736808573716548,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('AVGO', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
191,0.023573879102186,0.1933937728260403,0.018479804442311294,0.01825202923684003,0.39349373963918216,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'TSLA', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
46,0.02322618925731801,0.17958618742980692,0.017964573464643526,0.018180277673501586,0.4636616323845633,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOGL', 'MSFT', 'AAPL')"
82,0.022821050338155402,0.17968050429875124,0.015700369659831858,0.015885341020326293,0.4641691356122367,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'TSLA', 'META', 'GOOG', 'MSFT', 'AAPL')"
502,0.02226653246540966,0.16717204893881804,0.013558082704598365,0.01402351110196922,0.44771215634204287,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
167,0.022548212141473956,0.1940951598519063,0.013128674323554636,0.012954445353872473,0.3985334325003141,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
193,0.02284466237992433,0.21806132001907874,0.013045240575795114,0.013378055078515392,0.4208788235153725,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
307,0.02250797091752199,0.2070440249595296,0.01211322528149372,0.012319040338552798,0.44101349858946937,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
169,0.02255789237567729,0.2182318891827865,0.011720983515543197,0.012021304543621538,0.41892127367806564,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'AMZN', 'AAPL', 'NVDA')"
437,0.022270562589770337,0.19860612162915137,0.011432490454700387,0.011364554641519701,0.37983877121706267,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
137,0.022223491565270148,0.1992573352513408,0.011158894413926907,0.011135026944652932,0.3883918378455189,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'NVDA')"
151,0.02218269592371458,0.21232539325933877,0.010279957051809566,0.01062535640121824,0.4242115628519922,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AAPL', 'NVDA')"
267,0.021271739017948432,0.15831106544739468,0.00803316568146665,0.008010619089165642,0.27265381264011784,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'GOOGL', 'MSFT', 'AAPL', 'NVDA')"
297,0.020782255009693218,0.16011072790024475,0.004885712656184994,0.004862024970770159,0.2727374840649583,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
205,0.02078231267764452,0.22160129749871735,0.0035302711963996905,0.0036148200717774372,0.43152349382700367,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
291,0.020369057430503545,0.1587065672000905,0.0023254074296639097,0.002315976952538916,0.2777448998254444,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'META', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
199,0.020403186139431373,0.212316804190605,0.0018989836483664134,0.0019558818974788725,0.4366807540974061,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
133,0.02011677806906831,0.21604934685835012,0.0005405157236826641,0.0005572437193432548,0.4320254451541404,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'NVDA')"
175,0.020112278735850753,0.2124790228702711,0.0005284226853740001,0.0005433929112612823,0.43482825081368837,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'MSFT', 'AAPL', 'NVDA')"
477,0.020061887794604827,0.16443121651717693,0.00037637497256101286,0.0003761567033878968,0.2699087073100177,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'META', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
315,0.019883537666960605,0.1674248153271217,-0.000695609744659696,-0.0006908667900062156,0.2596489422822618,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
475,0.01969569855046127,0.21089293275373078,-0.001442919141790662,-0.0014483560697275022,0.4238508436082809,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'META', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
226,0.01941727756220879,0.1818113586899913,-0.0032050936860596115,-0.0032048722221214763,0.4011749790831854,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'META', 'GOOGL', 'GOOG', 'AMZN', 'NVDA')"
299,0.019379510627287155,0.15658265747958586,-0.003962695375723458,-0.004012075451711015,0.49246790618217134,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'META', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
681,0.019191211490068305,0.15662461592231097,-0.0051638658787381865,-0.0053376487950854605,0.28724616477383463,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('TSLA', 'META', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
497,0.019096647695172386,0.15717813035262646,-0.005747315499942382,-0.00588755949503663,0.4586213045231016,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'META', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
287,0.019048691824414377,0.15904517702048163,-0.005981370786635772,-0.006121659893845495,0.47123417072841284,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'META', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
603,0.019011946500840704,0.1597720675287125,-0.006184144165135336,-0.006372198663529668,0.31746193397312866,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
187,0.018315444641840317,0.21594479602516073,-0.007800861095830287,-0.007978404589736943,0.4444248924074885,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOG', 'AMZN', 'MSFT', 'NVDA')"
163,0.01802094390561715,0.21610161260496985,-0.009157988552360012,-0.009351537690190292,0.4426124973387329,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'AMZN', 'MSFT', 'NVDA')"
493,0.017889878550283678,0.21018976485678326,-0.010039125602305582,-0.010015069305833825,0.43508801550679815,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'META', 'GOOG', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
316,0.018189058137999092,0.1751239529031612,-0.010340914717716027,-0.010534724725219099,0.44481498669837094,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
145,0.017635609348120918,0.21058319899874692,-0.011227821892349315,-0.011533827473653566,0.4476938315105209,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'MSFT', 'NVDA')"
487,0.017594639001395906,0.21045113745192767,-0.01142954620121043,-0.011408706887656083,0.43393648414906577,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'META', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
491,0.01804360186075704,0.15755372929761444,-0.012417339455973012,-0.012706698669579452,0.4658035837935385,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'META', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
263,0.01799534813578152,0.15942398876419228,-0.012574342667988368,-0.012860787373730554,0.4784782280444948,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'AVGO', 'META', 'GOOGL', 'AMZN', 'AAPL', 'NVDA')"
481,0.01720833549226697,0.20603788540832035,-0.013549277610768457,-0.01365836684855717,0.4391298214436696,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'META', 'GOOGL', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
479,0.017710172053389428,0.16188993151637326,-0.014144350579201914,-0.014565802690211968,0.44289935135361047,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,30,"('NFLX', 'META', 'GOOGL', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
268,0.017535096086984003,0.1654196191068305,-0.014900916386611462,-0.015332192988248798,0.36519008376340023,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'META', 'GOOGL', 'MSFT', 'AAPL', 'NVDA')"
292,0.017116177999211946,0.16551089515916018,-0.01742375931212798,-0.017941954567048755,0.3681515424000249,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'META', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
124,0.01622040825644344,0.20393667001451013,-0.018533163963536523,-0.018571212460521694,0.44109934758479985,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'AVGO', 'TSLA', 'GOOGL', 'GOOG', 'AMZN', 'MSFT')"
526,0.01659752324013475,0.1747591007214591,-0.019469525454289854,-0.019512509254510573,0.3906852006366168,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('AVGO', 'TSLA', 'META', 'GOOGL', 'GOOG', 'MSFT', 'AAPL')"
489,0.016891381897876645,0.15952100259589372,-0.01948720263499256,-0.019609200984051587,0.304325967922718,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'META', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
327,0.016709673892730148,0.16265483608978987,-0.020228885819622993,-0.020351769119619216,0.2836116028641642,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'AVGO', 'GOOGL', 'AMZN', 'MSFT', 'AAPL', 'NVDA')"
409,0.015432426814352862,0.21942873500556684,-0.020815747698364393,-0.021026775516447077,0.42578881161092047,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,10,"('NFLX', 'TSLA', 'META', 'GOOG', 'AMZN', 'AAPL', 'NVDA')"
358,0.015976500196473564,0.18425294026150607,-0.021836828209177955,-0.022063341353111103,0.46360609239449857,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,25,"('NFLX', 'TSLA', 'META', 'GOOGL', 'GOOG', 'MSFT', 'AAPL')"
483,0.01646861249777487,0.1610489844709169,-0.021927412419435945,-0.022147680590128234,0.30286448189428555,0.10316758221955347,0.1556104428916203,0.5344601600901432,0.5038984437432509,0.19388242072358447,20,"('NFLX', 'META', 'GOOGL', 'GOOG', 'MSFT', 'AAPL', 'NVDA')"
